시도,시군구,기준년도,2020,2021,2022,2023,2024,2020,,,,,,,,,,,,2021,,,,,,,,,,,,2022,,,,,,,,,,,,2023,,,,,,,,,,,,2024,,,,,,,,,,,
시도,시군구,기준년도,합계,합계,합계,합계,합계,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시,0시~2시,2시~4시,4시~6시,6시~8시,8시~10시,10시~12시,12시~14시,14시~16시,16시~18시,18시~20시,20시~22시,22시~24시
충북,음성군,사고[건],130,99,113,105,109,0,1,1,4,23,17,26,22,23,5,5,3,1,0,2,8,18,12,14,13,16,11,3,1,0,1,1,5,19,16,17,15,18,18,2,1,1,0,3,10,18,15,11,14,16,9,5,3,0,0,5,7,13,14,16,16,19,11,7,1
충북,음성군,사망[명],9,4,6,9,5,0,0,0,1,1,1,1,0,3,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,1,1,2,0,0,2,0,1,1,1,0,0,1,0,0,1,0,1,2,0,0,0
충북,음성군,부상[명],135,121,123,121,121,0,1,1,4,23,21,25,24,23,5,5,3,1,0,1,7,22,12,16,17,19,21,4,1,0,3,1,5,16,19,18,17,20,21,2,1,1,0,5,12,21,20,13,14,19,10,4,2,0,0,4,10,14,15,18,18,22,12,7,1
충북,음성군,(중상자[명]),62,63,51,48,53,0,1,0,2,8,14,11,10,10,4,1,1,0,0,0,4,10,5,10,6,8,17,2,1,0,0,0,2,8,9,6,5,12,8,1,0,0,0,2,6,8,7,5,4,11,4,1,0,0,0,1,6,5,9,10,7,9,5,1,0
충북,단양군,사고[건],32,39,49,32,48,1,0,0,3,6,3,7,7,2,3,0,0,0,0,1,4,6,6,8,9,3,2,0,0,0,1,0,2,7,8,6,9,9,3,4,0,0,0,2,2,1,4,3,8,4,6,2,0,0,0,1,4,3,14,5,11,6,1,3,0
충북,단양군,사망[명],2,4,3,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
충북,단양군,부상[명],35,42,58,44,56,1,0,0,5,5,3,9,8,2,2,0,0,0,0,1,4,5,8,9,10,3,2,0,0,0,1,0,2,9,10,6,11,13,2,4,0,0,0,1,2,0,6,3,12,7,11,2,0,0,0,1,4,3,14,7,13,10,1,3,0
충북,단양군,(중상자[명]),16,15,24,7,17,0,0,0,1,4,2,3,3,2,1,0,0,0,0,0,2,2,2,3,4,2,0,0,0,0,0,0,2,4,4,2,4,4,1,3,0,0,0,0,1,0,2,0,1,1,1,1,0,0,0,0,0,2,3,4,4,2,1,1,0
충북,증평군,사고[건],36,56,46,62,45,0,0,1,0,4,5,9,4,3,6,2,2,1,1,2,4,12,5,9,8,8,6,0,0,1,0,1,2,10,5,14,2,8,1,2,0,0,0,1,3,11,10,10,10,8,6,2,1,0,0,0,5,11,5,5,4,10,4,0,1
충북,증평군,사망[명],1,3,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
충북,증평군,부상[명],40,54,48,69,52,0,0,1,0,6,6,9,4,3,7,2,2,1,1,2,4,11,5,9,8,8,5,0,0,1,0,1,3,9,6,13,2,9,1,3,0,0,0,1,5,10,10,11,13,10,6,2,1,0,0,0,7,12,4,7,6,12,3,0,1
충북,증평군,(중상자[명]),24,13,19,31,16,0,0,1,0,5,3,4,2,2,5,1,1,0,0,0,1,2,1,4,2,2,1,0,0,0,0,1,1,3,3,5,2,3,0,1,0,0,0,0,2,5,3,5,6,6,2,1,1,0,0,0,0,5,2,1,2,4,1,0,1
충남,합계,사고[건],1869,1730,1772,1834,2059,11,8,33,126,271,299,262,285,256,216,77,25,13,7,36,121,213,282,256,288,234,173,74,33,12,14,43,115,250,280,259,267,223,190,94,25,15,10,47,126,260,294,281,240,261,176,96,28,19,15,62,151,287,331,272,335,254,216,75,42
충남,합계,사망[명],133,116,121,114,120,2,2,4,11,15,15,17,15,14,22,11,5,2,0,6,10,17,17,19,12,11,13,5,4,1,2,7,12,16,10,13,24,9,20,6,1,0,2,7,10,18,13,12,6,10,25,6,5,1,3,10,13,16,16,8,14,16,14,4,5
충남,합계,부상[명],2002,1882,1976,2013,2334,9,6,34,131,301,337,291,310,285,208,68,22,12,7,40,118,223,328,288,323,251,185,76,31,11,15,37,124,278,332,290,311,255,197,102,24,15,8,43,130,272,329,338,287,287,171,103,30,20,13,57,162,304,398,336,401,287,233,77,46
충남,합계,(중상자[명]),913,847,864,869,976,5,1,16,72,142,161,131,129,124,97,29,6,7,2,22,63,118,139,126,128,114,85,33,10,5,9,18,53,137,144,131,125,109,82,43,8,7,0,20,72,126,139,154,105,129,68,39,10,7,4,26,73,145,157,143,159,104,105,37,16
충남,천안시,사고[건],346,331,354,449,478,5,2,9,33,43,42,51,53,39,49,13,7,6,1,8,25,44,50,46,56,40,31,16,8,4,7,14,24,46,49,41,59,41,34,25,10,7,6,13,33,58,66,56,52,60,54,31,13,6,3,18,38,61,70,71,73,57,46,17,18
충남,천안시,사망[명],15,10,13,23,16,0,0,0,1,0,2,2,3,0,5,1,1,1,0,0,2,2,1,1,0,1,1,0,1,0,2,2,1,0,2,1,2,2,0,0,1,0,1,4,1,2,3,0,2,3,4,1,2,0,0,2,0,2,1,1,3,3,2,1,1
충남,천안시,부상[명],361,363,381,489,561,5,2,9,34,48,45,53,57,40,49,12,7,5,1,10,24,53,61,48,58,45,34,16,8,4,6,12,24,56,54,42,66,44,36,28,9,7,5,10,38,59,71,61,62,64,57,37,18,6,3,18,42,69,101,86,82,64,52,16,22
충남,천안시,(중상자[명]),130,127,118,156,166,3,0,6,15,15,18,18,24,12,14,4,1,2,0,4,8,31,22,17,14,12,10,7,0,1,4,3,8,17,15,14,16,22,10,8,0,3,0,2,18,24,18,21,15,19,19,12,5,1,1,6,15,27,25,30,14,17,17,7,6
충남,아산시,사고[건],152,164,176,200,215,1,1,2,15,25,20,17,21,20,16,13,1,0,1,6,14,19,22,24,30,18,19,7,4,1,2,7,13,30,27,26,28,17,16,6,3,0,1,6,18,21,27,33,30,32,15,15,2,2,3,9,14,32,31,23,35,25,28,9,4
충남,아산시,사망[명],7,12,6,8,14,0,0,0,0,0,1,0,1,1,1,3,0,0,0,1,0,1,4,1,2,1,1,0,1,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,1,1,2,0,2,1,1,0,1,0,1,2,3,1,1,1,2,0,1,1
충남,아산시,부상[명],167,176,203,222,231,1,1,2,15,32,25,20,21,22,16,11,1,0,1,5,15,20,20,25,36,18,23,9,4,1,3,7,15,33,30,31,40,19,15,6,3,0,1,6,21,20,30,37,38,36,16,15,2,1,4,8,15,33,31,30,42,24,30,9,4
충남,아산시,(중상자[명]),73,76,88,91,88,0,0,1,9,13,8,12,10,6,9,5,0,0,1,3,12,8,7,9,16,4,12,2,2,1,1,4,7,15,12,14,18,6,8,1,1,0,0,4,8,10,14,13,19,12,7,4,0,1,0,4,4,11,15,14,17,8,9,5,0
충남,보령시,사고[건],127,140,114,97,92,0,0,2,8,19,21,18,21,16,12,8,2,2,0,5,10,19,15,18,23,18,22,6,2,0,0,2,9,16,25,13,15,18,12,2,2,1,0,3,7,11,22,16,9,15,9,2,2,0,1,4,3,13,22,15,13,8,10,2,1
충남,보령시,사망[명],6,11,11,6,5,0,0,0,0,1,0,2,1,0,1,0,1,0,0,1,1,4,1,1,0,1,1,1,0,0,0,0,1,3,1,2,2,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0
충남,보령시,부상[명],129,151,135,110,99,0,0,2,9,20,22,17,21,16,12,9,1,2,0,7,11,20,15,23,25,19,22,5,2,0,0,2,19,14,33,12,17,18,16,2,2,1,0,2,7,11,29,20,11,15,10,2,2,0,0,2,3,14,27,16,16,8,10,2,1
충남,보령시,(중상자[명]),66,79,71,67,50,0,0,0,6,11,12,9,9,10,5,4,0,2,0,4,6,8,9,11,14,12,8,3,2,0,0,0,11,8,17,6,8,10,9,1,1,1,0,2,6,7,18,14,3,7,5,2,2,0,0,1,0,10,8,9,9,5,6,1,1
충남,공주시,사고[건],139,123,115,115,116,0,0,1,7,22,22,20,28,17,17,3,2,1,0,3,9,17,19,17,22,14,14,4,3,0,1,0,5,16,19,23,13,19,13,6,0,1,1,4,6,19,16,20,22,12,9,4,1,1,2,3,5,9,16,17,22,17,15,3,6
충남,공주시,사망[명],15,9,7,10,15,0,0,0,1,3,1,6,1,0,2,1,0,0,0,0,2,0,1,2,1,0,2,0,1,0,0,0,1,0,0,0,2,0,3,1,0,0,0,1,1,2,0,0,1,0,2,2,1,0,0,1,2,1,1,2,1,4,1,0,2
충남,공주시,부상[명],143,127,129,122,138,0,0,1,6,22,26,17,31,21,15,2,2,1,0,4,7,17,19,18,26,16,13,4,2,0,1,0,4,18,24,28,12,24,13,5,0,1,1,3,5,22,16,29,22,12,8,3,0,1,2,2,4,8,22,21,33,21,15,3,6
충남,공주시,(중상자[명]),59,59,58,52,52,0,0,1,4,8,10,6,11,8,10,0,1,0,0,2,4,11,6,10,11,8,4,2,1,0,0,0,3,10,7,13,4,14,6,1,0,0,0,1,2,11,10,14,6,5,3,0,0,0,1,2,3,5,5,8,15,3,6,0,4
충남,서산시,사고[건],154,144,149,170,186,0,2,7,12,28,27,15,17,29,9,4,4,1,1,5,11,16,24,23,22,20,15,3,3,1,1,5,17,17,16,27,15,17,24,7,2,0,0,6,16,33,25,22,21,28,10,6,3,3,1,7,15,25,26,22,28,28,21,8,2
충남,서산시,사망[명],14,7,10,12,4,0,1,2,5,0,1,0,1,2,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,2,1,0,0,2,2,0,2,1,0,0,0,1,1,2,0,2,0,2,3,1,0,0,0,0,0,0,1,0,2,0,1,0,0
충남,서산시,부상[명],176,151,162,195,224,0,1,6,13,39,38,18,17,29,9,3,3,0,1,4,10,16,26,28,24,21,15,3,3,1,1,3,17,17,20,32,16,21,25,7,2,0,0,5,17,39,29,24,29,36,8,5,3,4,1,8,17,27,27,31,34,35,27,11,2
충남,서산시,(중상자[명]),93,85,79,91,117,0,0,1,7,23,19,8,10,17,4,2,2,0,0,2,7,11,15,14,12,15,6,2,1,1,1,3,8,7,11,19,6,12,6,4,1,0,0,5,12,17,14,10,11,18,2,1,1,1,0,7,10,13,13,18,18,16,16,5,0
충남,금산군,사고[건],48,42,73,65,86,0,0,0,2,10,8,9,4,7,7,1,0,0,1,0,4,4,9,8,6,8,0,1,1,1,0,0,1,8,12,12,14,10,10,4,1,0,0,1,5,6,11,10,9,10,9,4,0,0,0,2,13,10,16,16,14,5,5,4,1
충남,금산군,사망[명],5,2,5,4,6,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,2,0,1,0,0,1,0,0,1
충남,금산군,부상[명],54,50,80,66,98,0,0,0,2,16,8,10,6,7,5,0,0,0,1,0,4,4,15,9,6,9,0,1,1,1,0,0,1,11,12,13,14,12,11,4,1,0,0,1,5,6,11,10,12,9,8,4,0,0,0,1,12,12,20,18,17,7,5,6,0
충남,금산군,(중상자[명]),30,20,44,38,43,0,0,0,2,6,4,7,1,6,4,0,0,0,0,0,1,3,5,5,2,4,0,0,0,0,0,0,1,9,7,8,6,3,8,2,0,0,0,0,3,3,6,6,8,4,5,3,0,0,0,1,8,6,6,5,5,5,3,4,0
충남,태안군,사고[건],100,86,85,63,99,0,0,1,5,13,16,18,17,15,14,0,1,0,1,1,3,14,21,15,4,14,8,4,1,0,1,1,4,16,17,8,14,11,9,3,1,2,0,1,2,10,12,11,9,10,6,0,0,0,0,0,6,17,19,13,22,11,9,2,0
충남,태안군,사망[명],8,4,6,3,4,0,0,0,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
충남,태안군,부상[명],109,99,97,74,111,0,0,1,5,14,17,19,22,18,12,0,1,0,1,4,3,15,29,18,4,12,8,4,1,0,2,1,3,15,23,8,18,14,9,3,1,2,0,2,2,12,13,13,9,11,10,0,0,0,0,0,9,17,20,17,27,11,8,2,0
충남,태안군,(중상자[명]),58,52,51,39,61,0,0,1,2,8,13,10,10,10,4,0,0,0,0,4,2,12,10,9,3,6,4,2,0,0,2,1,1,10,15,3,7,3,7,2,0,1,0,2,2,8,8,6,2,8,2,0,0,0,0,0,5,11,10,9,15,7,3,1,0
충남,논산시,사고[건],104,119,107,90,115,1,0,1,6,5,12,18,17,20,18,6,0,1,0,2,5,15,18,20,19,16,10,9,4,1,1,2,6,14,20,18,12,13,11,6,3,0,1,1,4,18,15,8,12,13,8,8,2,3,2,2,8,17,14,12,22,17,11,4,3
충남,논산시,사망[명],11,12,11,6,6,0,0,0,1,0,0,2,2,1,5,0,0,0,0,0,0,2,1,4,1,1,1,2,0,0,0,1,0,3,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,1,1,0,0,1,0,1,1,0
충남,논산시,부상[명],117,126,115,103,126,1,0,4,8,5,15,19,19,26,14,6,0,1,0,2,6,15,25,18,21,16,10,8,4,1,1,1,6,13,20,23,19,13,9,6,3,0,1,1,4,21,18,12,15,16,4,10,1,4,1,4,7,16,15,12,26,20,15,3,3
충남,논산시,(중상자[명]),64,68,68,64,73,1,0,3,5,1,11,8,11,14,6,4,0,0,0,2,3,10,9,10,10,10,8,5,1,1,1,1,2,6,13,12,13,9,3,4,3,0,0,0,3,16,10,9,6,13,1,5,1,2,0,1,3,12,8,5,17,9,11,3,2
충남,부여군,사고[건],91,76,73,99,108,0,1,0,6,16,14,11,9,20,11,3,0,0,1,1,8,5,16,16,9,14,4,2,0,0,0,1,6,10,15,14,7,9,7,3,1,0,0,0,5,14,13,17,16,17,12,5,0,1,0,2,4,16,23,17,21,10,11,3,0
충남,부여군,사망[명],5,8,7,7,9,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,1,0,1,1,3,1,0,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,1,1,2,0,1,0,2,0,0,0,0,0,0,3,0,1,1,2,2,0,0
충남,부여군,부상[명],98,82,87,108,112,0,1,0,6,16,14,16,8,22,12,3,0,0,1,0,7,5,17,23,8,14,4,3,0,0,0,1,5,14,15,14,9,17,5,6,1,0,0,0,5,14,14,24,19,17,10,5,0,1,0,2,5,13,25,22,22,10,9,3,0
충남,부여군,(중상자[명]),69,54,50,68,83,0,1,0,6,14,7,14,6,12,7,2,0,0,1,0,6,4,15,10,5,10,3,0,0,0,0,1,2,12,10,7,4,5,2,6,1,0,0,0,3,8,6,16,13,11,8,3,0,0,0,1,4,8,19,20,15,6,8,2,0
충남,서천군,사고[건],113,111,138,109,105,0,1,0,10,18,27,22,14,7,9,4,1,0,1,1,9,13,26,19,19,10,7,5,1,0,0,3,9,31,27,22,19,18,5,4,0,0,0,1,8,17,23,22,13,14,9,2,0,0,0,3,5,19,24,13,18,8,11,4,0
충남,서천군,사망[명],6,7,7,9,8,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,2,0,1,1,0,1,1,1,0,0,0,0,1,2,1,2,0,0,3,0,0,0,0,0,1,1,5,0,0,0,1,0,0
충남,서천군,부상[명],117,136,165,127,134,0,0,0,11,18,29,24,15,8,8,3,1,0,1,1,10,12,34,27,24,12,8,6,1,0,0,3,11,32,37,25,25,20,7,5,0,0,0,1,7,17,29,35,13,15,8,2,0,0,0,3,5,21,36,19,22,13,11,4,0
충남,서천군,(중상자[명]),40,48,60,55,46,0,0,0,3,8,15,4,3,3,4,0,0,0,0,0,3,5,11,11,5,5,6,2,0,0,0,2,3,17,15,5,9,7,2,0,0,0,0,1,5,8,7,15,7,10,1,1,0,0,0,0,3,9,14,3,6,8,2,1,0
충남,청양군,사고[건],71,60,81,71,65,0,0,0,0,12,16,9,7,13,12,1,1,0,0,1,3,8,14,6,14,11,2,0,1,0,0,0,3,13,13,16,15,4,15,2,0,1,0,2,3,11,12,17,7,6,7,2,3,1,0,0,7,14,8,6,10,4,12,2,1
충남,청양군,사망[명],5,4,4,4,4,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
충남,청양군,부상[명],79,70,97,72,70,0,0,0,0,15,18,9,9,14,13,1,0,0,0,0,3,6,17,8,19,12,4,0,1,0,0,0,4,13,17,19,19,4,17,4,0,1,0,2,2,11,13,18,7,7,7,2,2,1,0,0,7,15,8,6,10,5,15,2,1
충남,청양군,(중상자[명]),47,31,49,31,33,0,0,0,0,3,14,6,6,8,9,1,0,0,0,0,1,1,12,4,5,5,3,0,0,0,0,0,1,6,9,12,8,2,9,2,0,1,0,0,1,0,7,8,3,6,5,0,0,1,0,0,5,6,5,4,2,2,5,2,1
충남,홍성군,사고[건],96,74,60,62,93,0,0,2,4,15,21,14,11,14,9,4,2,1,0,1,2,11,7,11,18,7,11,4,1,0,1,3,7,7,7,9,11,6,5,4,0,0,0,2,3,10,10,7,9,10,6,5,0,0,0,5,8,12,14,12,12,10,11,5,4
충남,홍성군,사망[명],8,2,14,6,8,0,0,1,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,2,0,0,4,1,1,1,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,1,2,0,2,0,1,2,0,0,0
충남,홍성군,부상[명],95,81,50,62,92,0,0,1,4,13,20,15,11,15,10,4,2,1,0,2,2,12,9,11,18,8,12,5,1,0,1,1,5,5,8,10,8,5,4,3,0,0,0,2,2,7,13,7,10,11,5,5,0,0,0,4,6,12,14,13,13,8,12,5,5
충남,홍성군,(중상자[명]),53,37,31,28,50,0,0,1,4,7,12,9,5,6,7,1,1,1,0,0,2,3,4,3,11,7,6,0,0,0,0,1,2,3,4,6,5,4,3,3,0,0,0,1,2,1,5,4,6,5,2,2,0,0,0,2,2,6,10,6,7,6,8,1,2
충남,예산군,사고[건],136,104,126,118,129,2,1,2,4,25,23,15,26,18,10,8,2,1,0,0,8,12,13,16,21,16,10,6,1,1,0,3,7,15,15,19,24,20,11,11,0,2,0,3,6,21,20,13,15,19,14,5,0,1,0,2,11,24,20,17,17,27,6,4,0
충남,예산군,사망[명],11,10,10,6,8,0,0,0,1,4,0,0,1,2,0,2,1,0,0,0,1,1,2,3,0,1,1,1,0,0,0,0,0,0,1,3,2,1,2,1,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,1,1,1,1,0,1,2,1,0,0
충남,예산군,부상[명],153,109,149,126,147,2,1,3,4,23,30,19,31,23,10,6,1,2,0,0,7,13,12,14,24,22,9,5,1,1,0,4,7,23,19,21,26,24,11,13,0,2,0,4,6,22,20,14,20,21,12,5,0,1,0,1,12,28,21,24,21,29,6,4,0
충남,예산군,(중상자[명]),54,41,45,41,56,1,0,2,2,12,11,7,9,3,4,2,1,2,0,0,3,4,5,6,8,5,4,3,1,0,0,1,3,7,5,9,9,6,1,4,0,0,0,2,5,7,8,6,1,6,5,1,0,1,0,0,5,12,11,9,5,8,2,3,0
충남,당진시,사고[건],177,145,111,111,161,2,0,6,13,19,29,24,36,18,21,7,2,0,0,2,9,15,28,14,23,26,19,6,3,3,0,2,4,9,18,8,19,18,17,11,2,1,1,2,9,10,21,25,14,13,6,7,2,1,3,4,13,18,26,16,27,25,19,7,2
충남,당진시,사망[명],15,16,10,10,13,2,0,1,1,1,4,1,2,0,2,1,0,0,0,1,2,2,2,3,1,1,2,1,1,1,0,0,1,1,1,2,1,0,2,1,0,0,1,0,1,2,4,2,0,0,0,0,0,0,1,1,0,3,1,1,2,0,3,1,0
충남,당진시,부상[명],189,150,113,119,175,0,0,5,14,19,29,34,37,20,22,6,3,0,0,1,8,14,29,14,27,26,23,6,2,2,0,2,3,12,20,6,20,18,18,10,2,1,0,2,8,10,22,28,18,14,6,8,2,1,2,3,17,19,29,17,33,29,17,6,2
충남,당진시,(중상자[명]),71,66,47,44,56,0,0,0,7,13,7,13,13,7,9,2,0,0,0,1,4,7,9,5,12,11,11,4,2,1,0,1,1,9,4,2,11,5,7,5,1,1,0,0,2,6,7,10,4,5,3,5,1,0,2,1,6,9,8,2,14,4,8,2,0
충남,계룡시,사고[건],15,11,10,15,11,0,0,0,1,1,1,1,4,3,2,2,0,0,0,0,1,1,0,3,2,2,1,1,0,0,0,0,0,2,0,3,2,2,1,0,0,0,0,2,1,1,1,4,2,2,2,0,0,0,0,1,1,0,2,2,1,2,1,1,0
충남,계룡시,사망[명],2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
충남,계룡시,부상[명],15,11,13,18,16,0,0,0,0,1,1,1,5,4,1,2,0,0,0,0,1,1,0,4,3,1,0,1,0,0,0,0,0,2,0,6,2,2,1,0,0,0,0,2,1,1,1,6,2,3,2,0,0,0,0,1,1,0,2,4,3,3,1,1,0
충남,계룡시,(중상자[명]),6,4,5,4,2,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
전북,합계,사고[건],1624,1543,1577,1645,1672,23,12,41,131,192,289,217,237,204,167,75,36,13,1,47,99,201,250,199,239,214,179,62,39,16,12,29,131,235,274,211,214,219,141,61,34,21,12,43,120,214,270,226,234,237,158,81,29,17,11,41,127,251,274,242,225,225,151,77,31
전북,합계,사망[명],110,103,121,102,100,1,1,11,16,14,12,12,10,11,13,7,2,0,0,8,10,10,14,20,11,12,13,3,2,3,2,5,16,12,28,15,5,15,11,6,3,3,2,8,9,14,13,7,15,13,7,8,3,2,1,3,12,12,8,11,14,14,11,9,3
전북,합계,부상[명],1792,1681,1681,1802,1871,26,12,37,141,211,327,252,267,232,172,79,36,15,1,53,108,227,265,218,268,236,188,63,39,14,11,25,125,258,296,235,248,234,145,58,32,19,10,38,120,220,290,262,265,286,181,81,30,15,10,45,138,298,309,279,261,259,156,70,31
전북,합계,(중상자[명]),761,676,663,697,721,7,3,16,61,96,147,112,118,90,80,23,8,5,0,23,50,96,113,96,95,102,73,15,8,5,2,14,50,117,123,86,84,92,58,20,12,8,4,12,49,82,105,98,103,109,88,27,12,3,6,19,52,124,125,105,92,93,59,31,12
전북,전주시,사고[건],338,369,370,401,426,7,5,13,33,33,47,36,42,43,40,27,12,8,0,11,25,49,43,40,47,53,56,26,11,6,5,11,30,48,66,38,44,53,32,20,17,9,6,11,31,44,66,57,56,38,42,25,16,8,5,12,26,71,66,49,55,61,39,25,9
전북,전주시,사망[명],21,17,15,17,9,0,1,4,2,3,3,2,1,2,2,1,0,0,0,2,1,1,2,3,2,3,2,1,0,0,0,3,1,2,3,4,0,0,1,0,1,1,2,1,1,2,3,1,1,1,2,0,2,1,0,0,3,0,1,1,1,1,1,0,0
전북,전주시,부상[명],353,397,403,428,473,7,5,11,35,34,48,38,48,45,42,28,12,8,0,10,28,52,46,41,50,58,67,26,11,6,6,8,31,52,69,43,53,65,33,21,16,9,4,11,30,46,67,66,61,49,43,27,15,7,5,14,24,85,75,54,61,70,43,26,9
전북,전주시,(중상자[명]),146,143,138,176,180,3,1,4,19,17,19,20,17,18,20,6,2,3,0,6,13,18,17,19,19,16,25,5,2,0,1,6,12,19,26,9,20,22,12,5,6,6,2,5,13,13,31,24,23,18,24,8,9,2,3,3,9,38,23,20,27,28,11,11,5
전북,군산시,사고[건],269,299,318,305,298,7,2,8,23,32,45,51,40,21,26,5,9,1,1,11,27,40,41,39,54,36,29,9,11,2,5,7,28,53,50,42,43,45,26,11,6,5,2,11,20,46,48,30,47,53,28,11,4,4,2,10,31,45,42,46,41,34,25,10,8
전북,군산시,사망[명],14,11,14,10,16,0,0,1,4,1,1,0,3,1,1,1,1,0,0,0,3,1,1,4,0,1,1,0,0,1,1,0,2,0,3,2,0,2,1,2,0,0,0,1,0,2,2,1,2,1,0,1,0,1,0,1,4,3,1,3,1,1,0,0,1
전북,군산시,부상[명],310,333,333,347,323,9,2,7,22,37,54,64,48,28,26,4,9,1,1,17,30,45,42,42,63,43,29,9,11,1,4,8,27,57,51,50,46,47,26,9,7,5,2,10,24,46,50,33,54,73,32,13,5,3,2,12,33,48,46,47,46,41,27,11,7
전북,군산시,(중상자[명]),92,100,86,82,86,1,0,2,6,17,12,25,17,7,3,1,1,0,0,8,10,13,9,17,10,21,7,1,4,1,0,4,9,17,10,12,6,11,10,3,3,1,0,1,4,14,10,9,12,18,9,4,0,0,1,6,8,17,16,9,13,8,6,0,2
전북,정읍시,사고[건],173,113,150,130,148,2,1,3,18,23,33,24,30,18,14,5,2,1,0,3,1,15,24,13,15,20,13,6,2,2,0,1,17,21,22,24,20,18,17,8,0,1,0,4,6,18,25,20,20,14,12,8,2,0,1,3,7,26,28,22,21,17,13,7,3
전북,정읍시,사망[명],8,9,13,5,10,0,0,0,2,1,1,0,1,0,3,0,0,0,0,0,0,2,1,2,0,2,2,0,0,1,0,0,2,2,4,0,0,1,3,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,2,4,1,0
전북,정읍시,부상[명],193,123,168,138,171,2,1,5,18,26,36,28,31,21,14,9,2,3,0,5,1,14,27,14,16,21,12,8,2,1,0,1,19,24,23,26,30,20,15,9,0,1,0,4,5,17,27,22,22,14,16,8,2,0,1,4,7,37,31,29,24,18,11,6,3
전북,정읍시,(중상자[명]),91,59,77,56,69,0,0,1,9,13,15,10,22,8,9,2,2,0,0,3,0,8,14,8,10,8,6,2,0,0,0,0,9,15,11,12,10,6,9,5,0,0,0,2,1,5,10,11,11,6,6,3,1,0,1,2,5,15,11,14,5,7,3,5,1
전북,남원시,사고[건],103,109,104,114,87,0,0,1,7,12,23,13,13,15,18,0,1,0,0,3,6,17,22,19,17,13,10,2,0,0,1,0,8,18,18,14,15,17,9,4,0,1,0,3,7,11,20,14,18,24,10,5,1,0,0,3,8,14,19,12,12,13,3,3,0
전북,남원시,사망[명],6,5,12,9,6,0,0,0,0,3,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,2,0,4,0,2,3,1,0,0,0,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,1,1,0,3,0,0,1,0
